ChEMBL_ID,name,SMILES,IC50_nM,IC50_units,pChEMBL,Assay_ID,target_chembl_id,target_name
CHEMBL189851,CHEMBL189851,CCNC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1cc(OC)cc(OC)c1,62.0,nM,7.21,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL189862,CHEMBL189862,CC(=O)c1ccc(NC(=O)Nc2ccc(N(C)c3ccnc(Nc4cccc(CS(C)(=O)=O)c4)n3)cc2)cc1,3.0,nM,8.52,CHEMBL828488,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL189947,CHEMBL189947,Clc1ccc(Nc2cncc(-c3cncc(NCCCc4ccncc4)c3)n2)cc1,1000.0,nM,6.0,CHEMBL829518,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL189995,CHEMBL189995,COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCN(C)CC4)cc3nc2NC(=O)NC(C)(C)C)c1,5.0,nM,8.3,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL189998,CHEMBL189998,Clc1cccc(Nc2cncc(-c3cncc(NCCCN4CCNCC4)c3)n2)c1,234.42,nM,6.63,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190132,CHEMBL190132,CN1CCN(CCCNc2cc3nc(N)c(-c4ccccc4)cc3cn2)CC1,2900.0,nM,5.54,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190161,CHEMBL190161,COc1cc(OC)cc(-c2cc3cnc(NCCCCN4CCN(C)CC4)cc3nc2NC(=O)NC(C)(C)C)c1,3.0,nM,8.52,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190162,CHEMBL190162,CCNC(=O)Nc1nc2cc(NCCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl,130.0,nM,6.89,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190188,CHEMBL190188,CCNC(=O)Nc1nc2cc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl,110.0,nM,6.96,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190210,CHEMBL190210,COc1cc(OC)cc(C2Cc3cnc(N(CCCCOCc4ccccc4)C(C)=O)cc3N=C2NC(=O)NC(C)(C)C)c1,1400.0,nM,5.85,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190351,CHEMBL190351,CCN(CC)CCCCNc1cc2nc(N)c(-c3ccccc3)cc2cn1,3600.0,nM,5.44,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190389,CHEMBL190389,CCNC(=O)Nc1nc2cc(NCCCCN(CC)CC)ncc2cc1-c1cc(OC)cc(OC)c1,46.0,nM,7.34,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190405,CHEMBL190405,COc1cc(OC)cc(-c2cc3cnc(NCCCCCOc4ccccc4)cc3nc2NC(=O)NC(C)(C)C)c1,96.0,nM,7.02,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190443,CHEMBL190443,COc1cc(OC)cc(C2Cc3cnc(N(CCCCCOCc4ccccc4)C(C)=O)cc3N=C2NC(=O)NC(C)(C)C)c1,55000.0,nM,4.26,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190473,CHEMBL190473,Clc1cccc(Nc2cncc(-c3cncc(NCCCc4ccccc4)c3)n2)c1,2277.0,nM,5.64,CHEMBL829518,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL1907763,CHEMBL1907763,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,5.0,nM,8.3,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL1907764,CHEMBL1907764,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,1.0,nM,9.0,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190783,CHEMBL190783,CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1-c1cc(OC)cc(OC)c1,190.0,nM,6.72,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL1907944,CHEMBL1907944,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,10.0,nM,8.0,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190805,CHEMBL190805,Nc1nc(Nc2cccc(Cl)c2)nc(-c2ccnc(NCCCO)c2)n1,1067.0,nM,5.97,CHEMBL828555,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190866,CHEMBL190866,COc1cc(OC)cc(-c2cc3cnc(N(CCCOCc4ccccc4)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,84.0,nM,7.08,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190960,CHEMBL190960,COCC(=O)Nc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,302.0,nM,6.52,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190980,CHEMBL190980,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C5CC5)o4)c(C(C)C)c23)c(F)cc1F,11.0,nM,7.96,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190984,CHEMBL190984,CN(C)CCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,104.71,nM,6.98,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL190991,CHEMBL190991,COc1cc(OC)cc(-c2cc3cnc(NCCCOc4ccccc4)cc3nc2NC(=O)NC(C)(C)C)c1,180.0,nM,6.75,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191003,CHEMBL191003,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,130.0,nM,6.89,CHEMBL830126,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191023,CHEMBL191023,CCN(CC)CCCCNc1cc2nc(NC(=O)NC(C)(C)C)c(-c3cc(OC)cc(OC)c3)cc2cn1,6.0,nM,8.22,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191070,CHEMBL191070,COc1cc(OC)cc(-c2cc3cnc(NCCCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1,7.0,nM,8.15,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191107,CHEMBL191107,Clc1cccc(Nc2cncc(-c3cncc(NCCCN4CCOCC4)c3)n2)c1,180.0,nM,6.75,CHEMBL829518,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191160,CHEMBL191160,Clc1cccc(Nc2cncc(-c3cncc(NCCCN4CCCCC4)c3)n2)c1,398.11,nM,6.4,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191189,CHEMBL191189,CN1CCN(CCCNc2cc3nc(N)c(-c4c(Cl)cccc4Cl)cc3cn2)CC1,1800.0,nM,5.75,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191251,CHEMBL191251,Nc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,1148.15,nM,5.94,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191265,CHEMBL191265,COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCN(C)CC4)cc3nc2N)c1,180.0,nM,6.75,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191336,CHEMBL191336,OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,3500.0,nM,5.46,CHEMBL828555,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191372,CHEMBL191372,COc1cc(OC)cc(C2Cc3cnc(N(CCCCO)C(C)=O)cc3N=C2NC(=O)NC(C)(C)C)c1,10000.0,nM,5.0,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191377,CHEMBL191377,OCCCNc1cncc(-c2ncnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,5030.0,nM,5.3,CHEMBL828555,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191389,CHEMBL191389,CN1CCN(CCCNc2cc3nc(NC(=O)NC(C)(C)C)c(-c4c(Cl)cccc4Cl)cc3cn2)CC1,14.0,nM,7.85,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191437,CHEMBL191437,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1Br,320.0,nM,6.5,CHEMBL876999,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191523,CHEMBL191523,Cc1cc(C)c(/C=C2\C(=O)N(O)c3ccccc32)[nH]1,500.0,nM,6.3,CHEMBL876999,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191594,CHEMBL191594,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OC4CCN(C)CC4)c(C(C)C)c23)c(F)cc1F,36.0,nM,7.44,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191626,CHEMBL191626,c1ccc(Oc2cccc(Nc3ncc(-c4ccccc4)o3)c2)cc1,1410.0,nM,5.85,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL191913,CHEMBL191913,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(CC5CC5)o4)c(C(C)C)c23)c(F)cc1F,17.0,nM,7.77,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL192100,CHEMBL192100,CCOC(=O)c1cn2ncnc(Nc3cc(C(=O)NOCC(C)C)c(F)cc3F)c2c1C(C)C,1200.0,nM,5.92,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL192101,CHEMBL192101,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(CC(C)C)o4)c(C(C)C)c23)c(F)cc1F,23.0,nM,7.64,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL192318,CHEMBL192318,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCN4CCCCC4)c(C(C)C)c23)c(F)cc1F,79.0,nM,7.1,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL192417,CHEMBL192417,Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1,870.0,nM,6.06,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL192668,CHEMBL192668,COc1cc(OC)cc(C2Cc3cnc(N(CCCCCO)C(C)=O)cc3N=C2NC(=O)NC(C)(C)C)c1,20000.0,nM,4.7,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL192856,CHEMBL192856,CCN(CC)CCCCCNc1cc2nc(NC(=O)NC(C)(C)C)c(-c3cc(OC)cc(OC)c3)cc2cn1,4.0,nM,8.4,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL192893,CHEMBL192893,CC(=O)ON1C(=O)/C(=C\c2[nH]c(C)cc2C)c2ccccc21,400.0,nM,6.4,CHEMBL876999,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL193094,CHEMBL193094,Cc1cc(CO)[nH]c1/C=C1\C(=O)Nc2ccccc21,320.0,nM,6.5,CHEMBL876999,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL193136,CHEMBL193136,CONC(=O)c1cc(Nc2ncnn3cc(-c4n[nH]c(C)n4)c(C(C)C)c23)c(F)cc1F,71.0,nM,7.15,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL193256,CHEMBL193256,CCOC(=O)c1cn2ncnc(Nc3ccc(Br)c(C(=O)NOC)c3)c2c1C(C)C,270.0,nM,6.57,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL193306,CHEMBL193306,CONC(=O)c1cc(Nc2ncnn3cc(-c4ncc(C)o4)c(C(C)C)c23)c(F)cc1F,8.0,nM,8.1,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL193912,CHEMBL193912,N#Cc1ccccc1Nc1ncc(-c2ccccc2)o1,870.0,nM,6.06,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL194062,CHEMBL194062,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,500.0,nM,6.3,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL194113,CHEMBL194113,OCc1cccc(Nc2ncc(-c3ccccc3)o2)c1,500.0,nM,6.3,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL194498,CHEMBL194498,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)F)o4)c(C(C)C)c23)c(F)cc1F,57.0,nM,7.24,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL194872,CHEMBL194872,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(CC(F)(F)F)o4)c(C(C)C)c23)c(F)cc1F,29.0,nM,7.54,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL194929,CHEMBL194929,CONC(=O)c1cc(Nc2ncnn3cc(-c4noc(C)n4)c(C(C)C)c23)c(F)cc1F,110.0,nM,6.96,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL195218,CHEMBL195218,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F,0.062,nM,10.21,CHEMBL829507,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL195254,CHEMBL195254,CCOC(=O)c1cn2ncnc(Nc3cc(C(=O)NOCC4CC4)c(F)cc3F)c2c1C(C)C,190.0,nM,6.72,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL195398,CHEMBL195398,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(CS(C)(=O)=O)o4)c(C(C)C)c23)c(F)cc1F,16.0,nM,7.8,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL195700,CHEMBL195700,CCOC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)c(F)cc3F)c2c1C(C)C,13.0,nM,7.89,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL195771,CHEMBL195771,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnco4)c(C(C)C)c23)c(F)cc1F,77.0,nM,7.11,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL195845,CHEMBL195845,CCOC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC(C)C)c(F)cc3F)c2c1C(C)C,350.0,nM,6.46,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL195847,CHEMBL195847,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(N(C)C)o4)c(C(C)C)c23)c(F)cc1F,11.0,nM,7.96,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL195853,CHEMBL195853,CCONC(=O)c1cc(Nc2ncnn3cc(C(=O)OCC)c(C(C)C)c23)c(F)cc1F,40.0,nM,7.4,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL195903,CHEMBL195903,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)(F)S(C)(=O)=O)o4)c(C(C)C)c23)c(F)cc1F,53.0,nM,7.28,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2096808,CHEMBL2096808,CN(c1ccc(NC(=O)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,5.0,nM,8.3,CHEMBL828488,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2111784,CHEMBL2111784,C[C@H](Nc1cc(-c2sc(C3CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,1700.0,nM,5.77,CHEMBL818932,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2112040,CHEMBL2112040,CC[C@H](C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,19.0,nM,7.72,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2113062,CHEMBL2113062,C[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,76.0,nM,7.12,CHEMBL828722,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2113063,CHEMBL2113063,C[C@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,11.0,nM,7.96,CHEMBL828722,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2113065,CHEMBL2113065,C[C@]12O[C@H](C[C@@]1(O)C(N)=O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,90.0,nM,7.05,CHEMBL828722,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL21156,CHEMBL21156,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,1400.0,nM,5.85,CHEMBL811947,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL221736,CHEMBL221736,O=c1[nH]c2ccccc2cc1-c1cc2ccccc2[nH]1,8.0,nM,8.1,CHEMBL820698,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL24026,CHEMBL24026,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,230.0,nM,6.64,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL24137,CHEMBL24137,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,9.0,nM,8.05,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2448064,CHEMBL2448064,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,50.0,nM,7.3,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2448065,CHEMBL2448065,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,15.0,nM,7.82,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2448066,CHEMBL2448066,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,8.0,nM,8.1,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2448067,CHEMBL2448067,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,30.0,nM,7.52,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL2448133,CHEMBL2448133,CC[C@@H](C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,12.0,nM,7.92,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL24828,CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,9.0,nM,8.05,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL24979,CHEMBL24979,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,6.0,nM,8.22,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL25425,CHEMBL25425,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,55.0,nM,7.26,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL25450,CHEMBL25450,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,40.0,nM,7.4,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL25579,CHEMBL25579,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,6.0,nM,8.22,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL25610,CHEMBL25610,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,40.0,nM,7.4,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL258805,CHEMBL258805,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,130.0,nM,6.89,CHEMBL676766,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL26050,CHEMBL26050,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC1CCN(C)CC1,1500.0,nM,5.82,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL261720,CHEMBL261720,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F,32.0,nM,7.5,CHEMBL833062,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL264382,CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,3470.0,nM,5.46,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL26641,CHEMBL26641,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,40.0,nM,7.4,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL267293,CHEMBL267293,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1,85.0,nM,7.07,CHEMBL819556,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL274654,CHEMBL274654,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,410.0,nM,6.39,CHEMBL696131,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL275117,CHEMBL275117,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,50.0,nM,7.3,CHEMBL819556,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL275473,CHEMBL275473,CCN(CC)S(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3)o2)c1,23.0,nM,7.64,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL276711,CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,40.0,nM,7.4,CHEMBL696131,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL278472,CHEMBL278472,COc1cc(OC)cc(-c2cc3cnc(NCCCO)cc3nc2NC(=O)NC(C)(C)C)c1,5.0,nM,8.3,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL279351,CHEMBL279351,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(Cl)c3)c2cc1OC,0.4,nM,9.4,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL279459,CHEMBL279459,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,15.0,nM,7.82,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL281872,CHEMBL281872,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,30.0,nM,7.52,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL281948,CHEMBL281948,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,43.0,nM,7.37,CHEMBL818399,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL281990,CHEMBL281990,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,25.0,nM,7.6,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL283088,CHEMBL283088,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,30.0,nM,7.52,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL286160,CHEMBL286160,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,7.0,nM,8.15,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL291759,CHEMBL291759,CCOC(=O)CN1CCN(CCCc2c(/C=C3\C(=O)Nc4ccc(S(=O)(=O)NC)cc43)[nH]c3c2CCCC3)CC1,500.0,nM,6.3,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL292864,CHEMBL292864,O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCOC2=O,11000.0,nM,4.96,CHEMBL676766,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL292930,CHEMBL292930,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CC(=O)O)CC1)CCCC3)C(=O)N2,400.0,nM,6.4,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL293068,CHEMBL293068,O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1[nH]cc2c1CCOC2=O,6200.0,nM,5.21,CHEMBL676766,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL293712,CHEMBL293712,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C)CC1)CCCC3)C(=O)N2,300.0,nM,6.52,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL295247,CHEMBL295247,Cc1cc(C)cc(Nc2nccc(-n3cc(C)nc3-c3ccccc3)n2)c1,450.0,nM,6.35,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL295528,CHEMBL295528,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)CC(C)(C)c1ccccc1,34600.0,nM,4.46,CHEMBL698970,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL295679,CHEMBL295679,c1ccc(-c2nccn2-c2ccnc(Nc3cccnc3)n2)cc1,340.0,nM,6.47,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL295816,CHEMBL295816,Cc1cc(C)cc(Nc2cc(-n3ccnc3-c3ccccc3)ccn2)c1,892.0,nM,6.05,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL295973,CHEMBL295973,Cc1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,279.0,nM,6.55,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL296185,CHEMBL296185,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCOCC1)CCCC3)C(=O)N2,2300.0,nM,5.64,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
